,title,rating,review_text,location,hotel,label
4699,demasiado para tan poco,1,"Sinceramente creo que AC se tienen demasiado subidos el nombre, la habitacion con no tenia nada de especial, como siempre dos camas y unos muebles que ni siquiera regalaria. Nos cambiaron las sabanas 2 veces en 5 noches, no es que yo sea un escrupuloso pero pagando lo que pagas deberia ser diario. Teniamos una salamandra en el baño, la cual cuide y mime durante la estancia para que todos disfrutemos de la fauna. Las tarjetas de la habitacion dejaron de funcionar 3 días antes de irnos. El servicio no es muy amable ni rapido, dado que fui a por una botella de agua al bar y despues de 15 min buscando a un camarero, encontre un cocinero paseando y le pedi que me buscara uno, el cual llego en otros 5 min. Me parece muy bien que no quieran tocar las cosas, pero de ahi a no limpiar el lavabo porque estan los neceser encima, me parece demasiado. La terraza de las habitacion el suelo es de maderas con una separacion de 1,5 o 2 cm entre las maderas, cuando barrian arriba te caiga todo a ti, maravilloso. Cuando llegamos nos hacen firmar una hoja donde no se hacen responsables de los robos de las pertenencias que no esten en la caja fuerte, si la caja fuera de 20 metros cubicos no me importaria, pero no lo era. Para dar una nota de color, el desayuno estaba muy bien.
",,,0
4700,Mucho cuidado al realizar una reserva por teléfono!!!!!!!!!,1,"El hotel está bien, el hotel ya lo conocíamos y solemos utilizar bastante la cadena AC para alojarnos en diferentes puntos de la geografía española y europea. Nunca hemos tenido problemas en hoteles, pero concretamente en este, hemos sido víctimas de un engaño o de la incompetencia de una persona de este hotel. (una tal Jessica).Realizamos una reserva por teléfono, nos dieron un precio y a la hora de pagar cuando dejamos el hotel, nos tocó abonar el doble de lo que nos habían afirmado por teléfono, porque según ellos, nos dieron el precio por habitación y nunca por la estacia total. Cosa totalmente falsa, pues quise que me confirmasen el precio de mi estacia porque me parecía muy buena oferta y volvieron a darme el precio incorrecto, a pesar de haberles llamado nuevamente para confirmarlo. A esto no se le llama mal entendido, a esto se le llama INCOMPETENCIA. Y por si fuera poco la chica que me cogió el teléfono mintió al decir que me pidió mi correo electrónico para confirmarme la reserva y yo no quise dárselo.... que cara más dura!Recomendación: Cuando reserven por teléfono que os lo confirmen por correo electrónico si no quieren tener problemas, mucho cuidado. El hotel está bien, aunque por supuesto ni yo ni mi familia volveremos a utlizarlo. El desayuno bufet es de lo más pobre, siempre lo mismo y nada de variedad, es un desayuno de 4 o 5 euros y no de 15 euros como cobran por este mediocre desayuno. Aparcar es francamente dificil, sobretodo en Julio y casi imposible en Agosto. Aconsejamos otros hoteles, como pueden ser el Hotel Rompido Golf y el hotel Fuerte El Rompido, no tienen ni punto de comparación con este hotel AC. Espero esta crítica sea de utilidad para futuros clientes.
",,,0
4701,Informalidad,1,"Estoy muy descontento con la formalidad del hotel. Tenía la habitación reservada a las 12 de la mañana y no pude entrar hasta las 14 horas. En el hotel no había ningún tipo de servicio disponible. La habitación también dejaba mucho que desear. Me parece lamentable haber tenido que vivir esta situación, y no puse una hoja de reclamaciones porque mi pareja me pidió que no lo hiciera.
",,,0
4702,Lamentable experiencia.,1,"Nos hemos encontrado el hotel cerrado, a cal y canto, después de haber pagado la reserva por anticipado (Octubre 2012), parece ser que llevaba cerrado ya varios meses, y continuaba en las paginas de reserva de viajes. El telefono de contacto no era respondido por nadie (el correspondiente a recepción, supuestamente), visita a la policia local para notificarlo, etc.. Todo menos disfrutar del hotel o de la ciudad¡¡
",,,0
4703,Aceptable,3,"Este hotel estuvo aceptable... por el precio, diría que no me arrepentí de elegir este y no otro. Si hubiese sido otra época del año, hubiésemos disfrutado más de su situación: alejado, en la montaña, con piscina... Pero igual, posiblemente en otra época del año no estaría al precio que conseguimos ahora. Este hotel sólo puede ser una opción si vas en COCHE. Si no, ni lo consideres. Sólo el trayecto desde la calle al hotel es bastante largo y desolado como para irse andando de noche hasta la parada del bus. En coche, te vas al centro en unos 15 minutos o hasta menos. La habitación estaba bien, antigua. No me gustó el hecho de que las sábanas estaban viejas, hasta un poco deshiladas en una parte. Fuera de eso, sí que era muy confortable en cuanto a la climatización, las frazadas, etc. El desayuno en teoría estaba bien, aunque algunas cosas en particular no me gustaron, como los huevos revueltos... pero bien, en otros hoteles ni siquiera se molestan en incluir huevos revueltos. Repetiría? Lo aconsejaría a un amigo? Dependería del precio en comparación con otros hoteles, de la temporada del año, del tipo de itinerario que tengan planeado, etc...
",,,3
4704,"No está mal, aunque necesario vehículo",3,"Se trata de un hotel con cierto aire decadente, lo cual le puede otorgar cierto encanto. El personal es muy amable y las vistas de Córdoba desde el comedor son impresionantes, ya sea de día o de noche. El buffet del desayuno quizás sea algo escaso en cantidad, aunque aceptable sin más. En la cena se tiene un menú con tres opciones para el primer y el segundo plato, que pueden resultar insuficientes para elegir algo que realmente nos venga de gusto. Los precios si se pagan las comidas en el hotel son algo abusivos (unos 10 € el desayuno y 15-17 € las comidas y cenas. Sale más a cuenta ir ya con el desayuno o la media pensión incluídos. Como íbamos con un niño y un bebé nos dieron la que parece que es la habitación más grande del hotel (la única que permite cama supletorIa y cuna). Obviamente tenía un buen tamaño. Desconozco cómo son las demás. Eso sí, el baño realmente extrano: largo como un pasillo acabando en una ducha ""familiar"".La mayor pega es la ubicación, si se quiere visitar Córdoba: es necesario coche (está de hecho fuera de Córdoba... el cartel que indica el fin de la ciudad está antes que el camino de entrada al hotel) y después toca aparcar en la caótica ciudad.
",,,3
4705,Demasiadas estrellas,2,"El hotel queda muy alejado de Córdoba y necesitas coche para poder moverte, el hotel ya es un poco viejo y sobre todo en las habitaciones haria falta unos arreglos, ademas de que son muy pequeñas, el edredon de una de las camas estaba sucio. En cuanto al desayuno, estaba muy bien, yo creo que lo unico que estaba bien. Si vuelvo a Cordoba no me volveria a alojar en el mismo hotel.
",,,0
4706,hotel de 3 estrellas que se quedo en hostal,1,"Reservamos 1 habitacion con cama king size(cama grande), y nos dieron 1 habitacion con 2 camas pequeñas, y la ventana de la ducha tenia mugre y restos de yeso, nos quejamos y el chico de la recepcion nos dijo que solo tenia esa o una con cama de matrimonio(135cm) pero que era mas pequeña la habitacion(yo diria un zulo),la aceptamos a cambio de que al dia siguiente nos reubicaran. Nos dieron otra un poco mas grande pero tambien con cama de 135cm, la tele no funcionaba y tambien reclamamos y el 2 dia no nos repusieron toallas y por la noche tuvimos que pedirlas. El desayuno aunque variado era, por ser correcto ,pesimo al igual que el servicio del mismo(faltaban cucharas, platos todos los dias) la maquina de cafe(malisimo) se quedo 2 dias sin agua y para colmo el zumo era patetico y la bolleria de paquete. Sin embargo la amabilidad del personal de recepcion excelente, el hotel situado en lo alto de una montaña un poco lejos pero tranquilo
",,,0
4707,"el hotel esta en buen sitio, pero esta descuidado",2,"el jacuzzi estaba averiado, el aire acondicionado hace mucho rido y no se duerme bien, el servicio de mantenimiento no funciona bien, la comida sin embargo esta bien.
",,,0
4708,Limpieza mejorable,3,"Yo me aloje en este hotel con mi pareja para pasar un dia tranquilamente en la ciudad de córdoba. Era verano y llevabamos la idea de pasar el dia en la piscina, cual fué mi sorpresa... que la piscina estaba llena de colillas en la zona de las tumbonas... la verdad que la limpieza de fuera podia mejorar bastante. Luego teniamos problemas con la cisterna de la habitación, que por cierto era superrr pequeña! Lo bueno fué que no habia arreglo para dicha cisterna y nos dijeron que nos cambiaban de habitación y para nuestra suerte, sólo quedaba libre la suite del hotel y esa habitación si que merecia la pena. El trato del personal muy bueno y la cena y desayuno también estaba muy bien. Lo recomiendo.
",,,3
4709,Justito para un tres estrellas,3,"El hotel está bastante retirado de la ciudad. Particularmente, nuestra habitación estaba en el límite del confort. Bañera pequeña, acceso incómodo a la misma, la alcachofa de la ducha muy baja (yo mido 1,76 y tenía que agacharme para mojarme la cabeza), colchones bastantes deformados (acabamos con dolor de espalda), las paredes son papel de fumar (se escucha la conversación de la habitación contigua, sin ningún esfuerzo), el aparato de aire acondicionado ruidoso, como para no dejarte conciliar el sueño si no eres del mismo fácil. Como favorable, destacar la atención y amabilidad en recepción. Y el desayuno buffet está aceptable.
",,,3
4710,mini habitación,3,"El hotel esta ubicado en las afueras de Córdoba (pero muy afueras), por lo que resulta tranquilo a la vez que incomodo a la hora de desplazarte al centro de la ciudad. El desayuno buffet normalillo. Las habitaciones demasiado reducidas. La piscina estaba bastante bien.
",,,3
4711,Le sobran estrellas,2,"La ubicación del hotel es perfecta, siempre que busques tranquilidad, no es un hotel para conocer cordoba por su lejania. La calidad de las habitaciones deja muchisimo que desear, las paredes muy sucias y estropeadas, el mobiliario muy antiguo, y las paredes muy finas, se oye absolutamente todo. La calidad del restaurante es buena, pero los precios son desorbitados. El menu es muy corriente y vulgar. y la carta buena, pero demasiado cara. El trato de la engargada fue muy grato, pero el de los camareros deja muchisimo que desear. El camarero que nos sirvio la mesa no tiene experiencia suficiente, pedimos la cena y dejamos el postre para el final, pero cerraron la cocina sin avisarnos y no tuvimos oportunidad de tomarlo. Las personas de recepcion no me parecieron correctas en ningun momento. No se lo recomendaria a nadie, pues el trato que recibimos no me gusto nada, pero aun asi las vistas de Cordoba merecen la pena.
",,,0
4712,Bueno pero mejorable,3,"Para simplificar resumiré los cosas positivas y negativas del hotel de forma esquemática:Cosas positivas:- Agradable entorno: Edificio bonito (es una antigüo palacete del s. XIX), con amplio comedor y muchas salas de esparcimiento con butacones donde te puedes relajar viendo la tele o leyendo el periódico (está siempre el periódico del día repartido por todo el hotel -ABC-) , y tiene unas excelentes vistas panorámicas de la ciudad de Córdoba que se pueden disfrutar desde el comedor o la zona de la piscina.- Wi-Fi en todo el hotel (hay que pedir la clave de acceso en recepción).- Buffet completo y variado. Para desayunar dispones de embutido (chorizo, salchichón, jamón york), huevos revueltos, bacon y después fruta, cereales, yogures, bollería variada, etc. - Zona de piscina con tumbonas y terraza con vistas a Córdoba.- Instalaciones para la práctica del paddel (creo recordar que eran 12 Euros el precio por el alquiler de la pista por una hora).- Parking amplio y gratuito junto al hotel (al aire libre).- Buen funcionamiento del aire acondicionado de la habitación (con un termostato que te permite regular la temperatura a tu gusto).Cosas negativas:- Ármate de paciencia en recepción si hay más de un cliente esperando a inscribirse en el hotel. Entre confirmar la reserva, escanear el DNI y no sé que trámite más te tienen esperando un buen rato. En su descargo hay que decir que la persona que nos atendió fue muy amable e incluso nos facilitó un mapa de la ciudad de Córdoba, indicándonos horarios de visita de la mezquita.- Las habitaciones están algo anticuadas y el baño -al menos en la habitación que nosotros ocupamos- pide alguna reforma (está anticuado y la mampara de la ducha no impide que salpiques fuera de la zona de baño).- Hay una tele CRT (las ""culonas"" de toda la vida) que ocupa gran parte del escritorio, y además en nuestro caso el mando a distancia no funcionaba.- No hay neverita en la habitación. - El acceso al hotel es complicadillo. Tienes que partir de la Avenida del brillante (dentro de la ciudad) y seguir hasta el final de esta avenida en dirección a una zona residencial alejada de la ciudad y el hotel está ya en la sierra y se accede a él por un camino mal asfaltado que no aparece en el GPS.
",,,3
